22	0.44	23.65
23	0.42	23.64
24	0.43	23.65
25	0.44	23.65
26	0.36	23.66
27	0.38	23.66
28	0.38	23.67
29	0.36	23.68
30	0.5	23.67
31	0.44	23.68
32	0.44	23.68
33	0.4	23.69
34	0.45	23.7
35	0.4	23.7
36	0.5	23.7
37	0.47	23.7
38	0.44	23.71
39	0.35	23.72
40	0.38	23.72
41	0.33	23.73
42	0.49	23.73
43	0.39	23.74
44	0.45	23.74
45	0.45	23.74
46	0.43	23.76
47	0.39	23.76
48	0.38	23.77
49	0.44	23.77
50	0.4	23.77
51	0.42	23.77
52	0.29	23.78
53	0.22	23.81
54	0.37	23.81
55	0.41	23.8
56	0.31	23.81
57	0.37	23.81
58	0.47	23.8
59	0.51	23.8
60	0.44	23.8
61	0.42	23.81
62	0.58	23.8
63	0.34	23.82
64	0.47	23.82
65	0.41	23.83
66	0.45	23.82
67	0.38	23.83
68	0.41	23.83
69	0.37	23.85
70	0.39	23.84
71	0.49	23.84
72	0.34	23.85
73	0.48	23.85
74	0.45	23.86
75	0.43	23.86
76	0.35	23.87
77	0.39	23.87
78	0.42	23.87
79	0.41	23.87
80	0.49	23.88
81	0.48	23.88
82	0.5	23.88
83	0.4	23.89
84	0.42	23.89
85	0.5	23.9
86	0.39	23.9
87	0.36	23.92
88	0.4	23.93
89	0.4	23.92
90	0.34	23.93
91	0.27	23.94
92	0.36	23.94
93	0.36	23.94
94	0.42	23.95
95	0.41	23.95
96	0.29	23.97
97	0.36	23.97
98	0.37	23.97
99	0.47	23.97
100	0.43	23.98
101	0.39	23.98
102	0.36	23.98
103	0.34	23.99
104	0.38	24
105	0.28	24.01
106	0.39	24.01
107	0.33	24.01
108	0.27	24.03
109	0.33	24.02
110	0.31	24.02
111	0.38	24.02
112	0.39	24.02
113	0.38	24.03
114	0.34	24.03
115	0.33	24.04
116	0.44	24.05
117	0.43	24.05
118	0.36	24.05
119	0.4	24.05
120	0.47	24.05
1	0.12	24.34
2	0.11	24.34
3	0.11	24.35
4	0.11	24.36
5	0.17	24.36
6	0.14	24.39
7	0.13	24.41
8	0.17	24.42
9	0.19	24.42
10	0.16	24.43
11	0.14	24.42
12	0.09	24.45
13	0.09	24.46
14	0.08	24.46
15	0.11	24.49
16	0.12	24.51
17	0.1	24.52
18	0.09	24.54
19	0.11	24.55
20	0.08	24.56
21	0.09	24.56
22	0.1	24.57
23	0.1	24.59
24	0.11	24.6
25	0.11	24.61
26	0.13	24.62
27	0.12	24.63
28	0.1	24.64
29	0.11	24.65
30	0.17	24.65
31	0.15	24.66
32	0.15	24.67
33	0.17	24.67
34	0.13	24.69
35	0.12	24.7
36	0.18	24.71
37	0.13	24.72
38	0.15	24.73
39	0.17	24.72
40	0.2	24.7
41	0.19	24.68
42	0.21	24.69
43	0.19	24.71
44	0.18	24.73
45	0.15	24.77
46	0.16	24.77
47	0.16	24.82
48	0.21	24.79
49	0.19	24.79
50	0.2	24.81
51	0.2	24.78
52	0.2	24.8
53	0.25	24.81
54	0.2	24.84
55	0.2	24.86
56	0.18	24.86
57	0.22	24.87
58	0.18	24.85
59	0.2	24.83
60	0.2	24.85
61	0.25	24.86
62	0.23	24.9
63	0.19	24.91
64	0.24	24.9
65	0.21	24.87
66	0.23	24.88
67	0.16	24.93
68	0.18	24.95
69	0.18	24.94
70	0.16	24.95
71	0.15	24.97
72	0.17	24.95
73	0.16	24.95
74	0.18	24.97
75	0.13	24.99
76	0.17	24.98
77	0.16	25.02
78	0.17	25.01
79	0.16	25.01
80	0.12	25.03
81	0.14	25.04
